Make,Colour,Odometer,Doors,Price
Nissan,Silver,88664.0,4.0,"$7,000"
Toyota,Blue,103656.0,4.0,"$6,500"
Honda,Red,75290.0,4.0,"$9,500"
Toyota,Green,27744.0,5.0,"$10,800"
Nissan,White,134988.0,5.0,"$6,500"
Nissan,Red,94709.0,5.0,"$5,800"
Toyota,White,179996.0,4.0,"$3,700"
Toyota,Green,111082.0,4.0,"$7,300"
Honda,Blue,93741.0,4.0,"$10,700"
Nissan,White,35265.0,5.0,"$11,100"
Toyota,Blue,159917.0,3.0,"$12,000"
Toyota,Red,91239.0,4.0,"$10,500"
Toyota,White,212989.0,3.0,"$7,500"
BMW,Blue,,4.0,"$22,400"
Toyota,Blue,147740.0,4.0,"$4,600"
Toyota,Green,154561.0,4.0,"$7,900"
Nissan,Blue,140992.0,4.0,"$4,800"
Nissan,Silver,76729.0,4.0,"$12,300"
Toyota,Blue,85169.0,4.0,"$9,400"
Nissan,Red,107512.0,,"$7,400"
Honda,Blue,42520.0,4.0,"$10,100"
Nissan,White,77390.0,4.0,"$10,700"
Toyota,White,51929.0,3.0,"$5,800"
Honda,Red,3000.0,5.0,"$9,800"
Nissan,White,188246.0,5.0,"$4,000"
Toyota,Red,124064.0,3.0,"$9,600"
Toyota,Green,100921.0,4.0,"$9,100"
Toyota,Red,152315.0,3.0,"$7,100"
BMW,Grey,123762.0,3.0,"$25,600"
Honda,Red,62345.0,4.0,"$9,200"
Toyota,White,60171.0,4.0,"$15,900"
Honda,Silver,72557.0,5.0,"$8,700"
Toyota,Blue,114628.0,4.0,"$9,100"
Nissan,Black,128495.0,5.0,"$11,900"
Honda,Blue,135827.0,4.0,"$7,400"
Toyota,Blue,24761.0,4.0,"$12,000"
Honda,Blue,126130.0,4.0,"$4,300"
Honda,Black,194766.0,4.0,"$4,900"
Nissan,Red,114735.0,4.0,"$4,800"
BMW,Blue,85862.0,4.0,"$16,700"
BMW,Blue,155925.0,5.0,"$30,200"
Honda,Red,139246.0,4.0,"$2,900"
Toyota,Green,108681.0,3.0,"$12,000"
Nissan,Red,145213.0,4.0,"$2,500"
Nissan,White,75594.0,5.0,"$8,100"
Nissan,Blue,78207.0,5.0,"$13,000"
Honda,,3000.0,5.0,"$16,500"
BMW,Blue,10723.0,5.0,"$22,200"
BMW,Silver,3000.0,4.0,"$24,600"
Toyota,Red,176558.0,3.0,"$6,300"
Toyota,Green,35685.0,4.0,"$15,700"
Honda,White,151102.0,5.0,"$7,700"
Nissan,Red,225945.0,4.0,"$3,500"
Toyota,Black,133497.0,4.0,"$6,200"
Toyota,White,130624.0,5.0,"$10,100"
Nissan,Red,141110.0,4.0,"$3,500"
Toyota,Black,104661.0,4.0,"$7,500"
Honda,Silver,3000.0,5.0,"$17,400"
Toyota,White,19875.0,5.0,"$14,900"
BMW,Black,78986.0,3.0,"$26,000"
Honda,Silver,78412.0,4.0,"$11,000"
Toyota,Black,122490.0,3.0,"$10,700"
BMW,White,137804.0,3.0,"$22,400"
Nissan,White,115586.0,4.0,"$4,300"
Toyota,Green,120669.0,4.0,"$10,600"
Toyota,Blue,88000.0,3.0,"$11,500"
Toyota,White,82789.0,4.0,"$13,100"
Toyota,Red,145455.0,3.0,"$9,800"
BMW,Grey,69949.0,5.0,"$18,900"
Toyota,Green,66180.0,3.0,"$12,000"
Honda,Silver,209542.0,5.0,"$3,700"
Toyota,Black,121703.0,4.0,"$7,500"
Nissan,Blue,57457.0,4.0,"$7,600"
Toyota,White,3000.0,4.0,"$19,000"
Toyota,Green,,3.0,"$12,200"
Nissan,Red,46024.0,5.0,"$8,200"
BMW,Blue,122813.0,4.0,"$23,800"
Toyota,White,,4.0,"$10,700"
Toyota,Blue,58194.0,4.0,"$11,900"
BMW,White,72261.0,4.0,"$37,200"
Honda,Blue,3000.0,5.0,"$14,200"
Toyota,Green,81590.0,4.0,"$13,300"
Toyota,Blue,116450.0,3.0,"$10,300"
Nissan,Blue,131324.0,5.0,"$4,200"
Honda,Black,150140.0,4.0,"$9,300"
Honda,White,135945.0,4.0,"$11,200"
Honda,Silver,112048.0,4.0,"$13,000"
BMW,Blue,80860.0,4.0,"$23,000"
Toyota,Black,97656.0,5.0,"$11,000"
Honda,Silver,67069.0,4.0,"$15,600"
Honda,Blue,,4.0,"$9,000"
Nissan,Blue,133743.0,4.0,"$13,500"
BMW,Silver,17467.0,5.0,"$22,700"
Toyota,White,26210.0,4.0,"$12,800"
Nissan,White,125749.0,4.0,"$5,000"
Toyota,Black,69934.0,4.0,"$12,200"
Toyota,Black,71890.0,4.0,"$12,600"
BMW,White,111797.0,4.0,"$27,400"
Nissan,Blue,161336.0,4.0,"$7,300"
Toyota,Blue,112707.0,4.0,"$8,900"
Toyota,Green,57842.0,4.0,"$10,100"
Toyota,White,70768.0,3.0,"$12,900"
Toyota,Green,116032.0,4.0,
Toyota,White,37662.0,4.0,"$17,600"
Honda,White,71504.0,4.0,"$7,100"
BMW,Grey,,3.0,"$41,300"
BMW,Grey,48715.0,5.0,"$24,500"
Honda,Silver,82778.0,5.0,"$10,200"
Honda,Silver,54489.0,4.0,"$11,700"
Toyota,Blue,153930.0,5.0,"$9,200"
Nissan,Silver,49774.0,4.0,"$8,900"
Nissan,Silver,81114.0,4.0,"$8,500"
Toyota,White,167183.0,3.0,"$5,600"
Toyota,Green,93415.0,4.0,"$15,400"
Toyota,Blue,143562.0,4.0,"$9,800"
Nissan,Blue,221655.0,4.0,"$2,900"
Toyota,Green,3000.0,4.0,"$16,600"
Nissan,Silver,22847.0,4.0,"$12,300"
Nissan,Black,16030.0,5.0,"$11,000"
Honda,Blue,74538.0,5.0,"$8,600"
Nissan,Black,92464.0,4.0,"$10,600"
Nissan,Blue,72018.0,5.0,"$10,800"
Toyota,White,47786.0,5.0,"$12,600"
Nissan,White,130134.0,5.0,"$4,100"
Toyota,White,29790.0,4.0,"$15,000"
Honda,Blue,145907.0,5.0,"$7,400"
Nissan,Blue,86390.0,4.0,"$8,400"
Honda,Red,94663.0,4.0,"$9,900"
Honda,Blue,3000.0,4.0,"$10,400"
Toyota,White,54048.0,4.0,"$12,700"
Toyota,Black,107665.0,4.0,"$12,000"
BMW,Black,75818.0,4.0,"$16,500"
Toyota,Blue,173244.0,4.0,"$10,700"
Nissan,Black,41540.0,4.0,"$11,200"
Nissan,Silver,78656.0,4.0,"$8,800"
Toyota,Red,152772.0,3.0,"$13,400"
Toyota,Red,137066.0,5.0,"$9,900"
Nissan,Silver,92970.0,4.0,"$8,300"
Toyota,White,168708.0,4.0,"$6,700"
Toyota,Black,51922.0,4.0,"$7,400"
Toyota,Green,124678.0,3.0,"$8,100"
Nissan,Black,75829.0,4.0,"$11,400"
Nissan,Blue,88380.0,5.0,"$8,200"
Toyota,Blue,97133.0,4.0,"$9,100"
BMW,Silver,74906.0,4.0,"$32,300"
Honda,Black,37160.0,5.0,"$14,400"
Toyota,Black,,3.0,"$9,600"
Honda,Black,133848.0,5.0,"$8,600"
Toyota,White,122971.0,3.0,"$10,400"
BMW,Black,43816.0,5.0,"$29,100"
Honda,Blue,79962.0,5.0,"$10,300"
Toyota,Red,81252.0,3.0,"$11,400"
Toyota,White,102245.0,4.0,"$11,300"
BMW,White,64264.0,5.0,"$15,600"
Nissan,Black,113756.0,4.0,"$7,100"
Nissan,White,125585.0,5.0,"$5,400"
Toyota,Red,35835.0,3.0,"$14,100"
Nissan,Black,,4.0,"$8,200"
Toyota,Blue,83364.0,4.0,"$10,800"
Honda,White,70434.0,5.0,"$8,300"
Toyota,White,122634.0,4.0,"$7,100"
Toyota,White,106525.0,3.0,"$10,200"
Toyota,Red,67485.0,4.0,"$7,600"
Honda,Blue,208452.0,5.0,"$3,100"
,Black,91183.0,5.0,"$37,500"
BMW,Silver,98176.0,4.0,"$21,800"
Toyota,White,94509.0,4.0,"$7,700"
Toyota,White,143848.0,,"$9,000"
Toyota,Blue,71249.0,4.0,"$8,100"
Toyota,Red,29295.0,3.0,"$15,500"
Nissan,White,118740.0,5.0,"$7,800"
Honda,Black,52498.0,4.0,"$7,100"
Nissan,Blue,165906.0,4.0,"$4,400"
Toyota,Red,145176.0,3.0,"$5,700"
Honda,Blue,80632.0,4.0,"$12,100"
Honda,Red,127152.0,5.0,"$10,800"
Toyota,Black,82649.0,5.0,"$13,800"
Nissan,Silver,174109.0,5.0,"$4,400"
Nissan,Red,83244.0,5.0,"$12,200"
Honda,White,60586.0,4.0,"$12,800"
Nissan,,108728.0,4.0,"$2,500"
Toyota,Black,156686.0,4.0,"$2,500"
Toyota,Blue,3000.0,3.0,"$15,400"
Nissan,Black,141515.0,5.0,"$4,700"
Nissan,Silver,120278.0,4.0,"$2,500"
BMW,Grey,94692.0,4.0,"$25,400"
Nissan,Blue,109444.0,4.0,"$7,000"
Nissan,White,139622.0,4.0,"$5,500"
Toyota,Blue,3000.0,3.0,"$20,700"
Nissan,White,179244.0,4.0,"$2,500"
BMW,Black,50504.0,3.0,"$23,700"
Toyota,Blue,154100.0,3.0,"$2,500"
BMW,Silver,44041.0,4.0,"$14,800"
Honda,Blue,78315.0,4.0,"$8,700"
Toyota,Blue,102144.0,4.0,"$8,000"
Honda,Silver,55950.0,4.0,"$13,100"
Toyota,Blue,121642.0,5.0,"$11,500"
Toyota,Black,88801.0,3.0,"$8,100"
Nissan,Red,105344.0,5.0,"$9,000"
Toyota,Blue,3000.0,4.0,"$15,900"
Toyota,White,114075.0,4.0,"$9,600"
Toyota,White,90235.0,4.0,"$2,500"
BMW,White,46526.0,5.0,"$38,400"
BMW,Black,65541.0,3.0,"$22,500"
Honda,White,92811.0,4.0,"$10,500"
BMW,Grey,92670.0,3.0,"$21,500"
Honda,White,112396.0,5.0,"$14,200"
Honda,Black,140300.0,5.0,"$15,100"
Nissan,Black,75220.0,4.0,"$13,100"
Honda,Silver,54047.0,5.0,"$13,100"
Toyota,Black,136088.0,4.0,"$7,000"
BMW,Grey,68694.0,5.0,"$31,600"
Honda,Red,57906.0,4.0,"$15,900"
Honda,White,25539.0,5.0,"$19,100"
Honda,Blue,140063.0,4.0,"$6,900"
Toyota,White,77061.0,4.0,"$9,600"
Toyota,White,90938.0,4.0,"$10,400"
Honda,Black,152250.0,4.0,"$12,800"
Toyota,Blue,108367.0,4.0,"$7,000"
Nissan,White,81439.0,4.0,"$7,800"
Nissan,Red,54313.0,4.0,"$6,300"
Honda,Black,192662.0,4.0,"$5,900"
Honda,Blue,52009.0,4.0,"$13,800"
Honda,Red,35439.0,5.0,"$9,400"
Toyota,Blue,56241.0,4.0,"$17,400"
Honda,Blue,79861.0,4.0,"$2,700"
Toyota,White,160923.0,4.0,"$6,300"
Toyota,Blue,3000.0,3.0,"$12,700"
Toyota,Green,125092.0,3.0,"$8,600"
Toyota,White,191517.0,3.0,"$2,500"
BMW,Grey,66962.0,3.0,"$19,700"
Honda,Black,17974.0,5.0,"$16,500"
Toyota,Black,122090.0,4.0,"$10,200"
BMW,Blue,82925.0,3.0,"$19,000"
Toyota,White,45703.0,4.0,"$12,800"
BMW,Silver,113770.0,5.0,"$34,200"
Honda,Blue,130180.0,4.0,"$7,700"
Honda,Black,104949.0,4.0,"$9,100"
BMW,Silver,21910.0,5.0,"$28,200"
Honda,Red,27928.0,4.0,"$12,000"
Nissan,Red,203621.0,4.0,"$4,500"
Nissan,Blue,60305.0,4.0,"$9,000"
BMW,Silver,29956.0,4.0,"$26,500"
Nissan,Red,170302.0,4.0,"$5,600"
Toyota,Green,227175.0,4.0,"$7,200"
Nissan,Blue,123424.0,4.0,"$8,000"
Toyota,Black,87472.0,5.0,"$8,000"
Nissan,Black,185123.0,4.0,"$6,200"
Toyota,White,85465.0,4.0,"$11,700"
Toyota,Green,162528.0,4.0,"$9,200"
Honda,Blue,21771.0,5.0,"$14,200"
Honda,Black,83953.0,4.0,"$13,400"
Nissan,Black,169738.0,4.0,"$7,800"
BMW,Silver,18048.0,5.0,"$23,100"
Nissan,Silver,174388.0,4.0,"$2,500"
Toyota,White,18885.0,5.0,"$16,300"
Toyota,Blue,69544.0,3.0,"$16,300"
BMW,White,77439.0,5.0,"$26,400"
Toyota,Green,78799.0,4.0,"$15,500"
Toyota,Green,116644.0,4.0,"$7,300"
Toyota,Black,56707.0,4.0,"$12,100"
Honda,White,45072.0,4.0,"$14,800"
BMW,Grey,3000.0,3.0,"$26,300"
Honda,Blue,121286.0,4.0,"$9,100"
Toyota,Black,60701.0,3.0,"$13,400"
Toyota,Black,51925.0,5.0,
Honda,Silver,123288.0,5.0,"$10,100"
Nissan,Silver,74197.0,4.0,"$11,800"
Toyota,Blue,102508.0,5.0,"$13,000"
Honda,Blue,165396.0,5.0,"$10,000"
Honda,Blue,145766.0,4.0,"$7,500"
Toyota,White,139284.0,4.0,"$8,900"
Honda,Red,33952.0,5.0,"$13,700"
BMW,Blue,75767.0,5.0,"$29,200"
Honda,Red,85856.0,4.0,"$7,300"
BMW,Black,92573.0,4.0,"$15,600"
Nissan,White,193693.0,4.0,"$2,500"
Honda,Silver,103785.0,4.0,"$10,600"
Toyota,Red,128715.0,5.0,"$4,800"
Honda,Blue,131556.0,4.0,"$8,500"
Nissan,Black,76425.0,4.0,"$6,800"
Toyota,Green,80629.0,4.0,"$6,200"
Toyota,White,187557.0,3.0,"$9,800"
Toyota,Black,121488.0,4.0,"$8,600"
Honda,Blue,82538.0,4.0,"$12,100"
Nissan,Black,210438.0,4.0,"$2,500"
Toyota,White,39885.0,4.0,"$17,900"
Honda,Black,6217.0,5.0,"$11,400"
Honda,Red,80150.0,4.0,"$5,200"
Toyota,,155831.0,4.0,"$10,400"
Nissan,White,79811.0,4.0,"$11,700"
BMW,Grey,125870.0,4.0,"$21,600"
Nissan,Silver,86762.0,4.0,"$13,900"
Honda,Red,126615.0,4.0,"$8,500"
Nissan,Red,188358.0,4.0,"$3,900"
Honda,Silver,67730.0,4.0,"$10,900"
Honda,Blue,141855.0,4.0,"$2,500"
Toyota,Green,83022.0,4.0,"$14,600"
Honda,Black,,5.0,"$16,200"
Nissan,Red,191225.0,5.0,"$3,500"
Nissan,Blue,80161.0,4.0,"$7,500"
BMW,Black,176913.0,3.0,"$31,500"
Nissan,Red,119021.0,5.0,"$5,500"
BMW,Grey,69915.0,3.0,"$25,600"
Toyota,Red,33345.0,4.0,"$13,300"
BMW,Silver,120540.0,4.0,"$11,000"
Toyota,White,140982.0,3.0,"$11,700"
,Black,68851.0,4.0,"$17,200"
Nissan,Black,73341.0,4.0,"$10,000"
Toyota,White,82047.0,5.0,"$10,700"
Nissan,Black,77431.0,4.0,"$10,500"
Nissan,Red,159533.0,4.0,"$4,300"
Honda,Blue,26721.0,5.0,"$14,400"
Honda,Black,112256.0,5.0,"$8,800"
Toyota,Green,195096.0,4.0,"$2,500"
BMW,Silver,3000.0,5.0,"$24,200"
Honda,Silver,126100.0,4.0,"$4,800"
Nissan,Silver,57065.0,5.0,"$12,600"
Toyota,Green,122052.0,4.0,"$9,600"
Honda,Blue,129508.0,5.0,"$7,100"
Honda,Black,73808.0,4.0,"$13,000"
Toyota,Green,28065.0,4.0,"$5,900"
Toyota,White,75469.0,5.0,"$14,900"
Toyota,Blue,111289.0,4.0,"$12,300"
Honda,Red,3000.0,4.0,"$14,500"
Nissan,White,148616.0,4.0,"$2,500"
Nissan,Blue,160275.0,5.0,"$4,900"
Toyota,White,257709.0,4.0,"$2,500"
Honda,Silver,157717.0,5.0,"$6,000"
Toyota,White,13908.0,3.0,"$11,600"
Nissan,White,127538.0,5.0,"$9,500"
Toyota,Blue,187542.0,5.0,"$11,200"
Nissan,Red,57938.0,4.0,"$12,200"
Toyota,Green,118346.0,4.0,"$6,400"
Honda,Blue,81828.0,4.0,"$7,800"
Toyota,Green,99928.0,5.0,"$7,800"
Honda,Silver,42656.0,5.0,"$14,000"
Toyota,Red,130693.0,4.0,"$7,900"
Toyota,Red,169117.0,4.0,"$5,900"
Nissan,White,95044.0,5.0,"$10,100"
Honda,Blue,85643.0,4.0,"$10,000"
Nissan,Silver,3000.0,4.0,"$12,100"
BMW,Silver,3000.0,3.0,"$19,400"
Toyota,Black,28563.0,3.0,"$9,400"
Honda,White,65655.0,4.0,"$9,300"
Toyota,Red,132542.0,4.0,"$9,100"
Honda,White,,5.0,"$14,600"
Toyota,Red,114549.0,4.0,"$8,200"
BMW,Black,62442.0,4.0,"$26,800"
Toyota,Red,137759.0,4.0,"$3,100"
Nissan,,98318.0,4.0,"$11,400"
Toyota,White,171666.0,4.0,"$9,500"
Nissan,White,142062.0,4.0,"$9,700"
BMW,White,145549.0,5.0,"$21,300"
Honda,Silver,45467.0,4.0,"$10,900"
Toyota,Blue,259028.0,4.0,"$2,500"
Honda,Blue,69414.0,5.0,"$6,900"
Toyota,Green,104487.0,4.0,"$5,300"
Toyota,Blue,92344.0,4.0,"$4,200"
Honda,Black,121645.0,4.0,"$11,900"
Nissan,Blue,90499.0,4.0,"$7,400"
Honda,White,84156.0,4.0,"$10,400"
Toyota,Green,96015.0,4.0,"$12,000"
Toyota,Green,,4.0,"$3,900"
Honda,Red,77152.0,4.0,"$12,700"
Honda,Red,23759.0,5.0,"$7,300"
Toyota,Green,109768.0,4.0,"$10,500"
Honda,Red,57329.0,4.0,"$9,200"
Toyota,Blue,58469.0,4.0,"$9,200"
Honda,Black,125287.0,4.0,"$4,600"
Nissan,Black,97130.0,4.0,
Nissan,Red,30503.0,4.0,"$12,800"
Toyota,White,70969.0,4.0,"$12,100"
Toyota,Red,19580.0,5.0,"$12,100"
BMW,Silver,96755.0,4.0,"$40,600"
Toyota,Green,3000.0,3.0,"$12,400"
Toyota,Blue,119438.0,4.0,"$7,200"
Nissan,Blue,159573.0,4.0,"$2,500"
Honda,Blue,99384.0,4.0,"$7,500"
,Blue,150532.0,4.0,"$4,600"
Honda,Black,75110.0,4.0,"$13,300"
Nissan,White,54429.0,4.0,"$9,700"
Nissan,Red,9938.0,4.0,"$8,700"
Nissan,,133399.0,4.0,"$3,200"
Honda,Silver,65860.0,4.0,
Nissan,White,79565.0,5.0,"$11,200"
Honda,Blue,102351.0,5.0,"$10,900"
Honda,Red,151566.0,5.0,"$8,200"
Toyota,Red,178020.0,4.0,"$9,200"
BMW,White,43014.0,4.0,"$34,700"
Honda,Black,104665.0,4.0,"$7,900"
Honda,White,,5.0,"$12,900"
Honda,Blue,113842.0,5.0,"$14,600"
Toyota,Green,154499.0,4.0,"$8,500"
Nissan,Silver,54540.0,5.0,"$9,800"
Honda,White,95439.0,4.0,"$11,400"
Toyota,White,131141.0,4.0,"$9,200"
BMW,Silver,70054.0,3.0,"$28,800"
Toyota,Black,53353.0,4.0,"$17,900"
Toyota,Black,3000.0,3.0,"$18,600"
Nissan,Silver,109469.0,5.0,"$10,300"
Honda,Black,109464.0,4.0,"$9,900"
Toyota,Black,126821.0,4.0,"$11,600"
Honda,Black,76216.0,4.0,"$13,500"
Toyota,Green,41607.0,5.0,"$12,800"
Honda,White,132126.0,5.0,"$11,300"
Nissan,Blue,137804.0,4.0,"$4,600"
Honda,Red,135041.0,4.0,"$5,300"
Toyota,Blue,189073.0,4.0,"$5,600"
Nissan,Silver,25780.0,4.0,"$7,800"
Nissan,Red,114444.0,4.0,"$6,900"
Nissan,Silver,222300.0,4.0,"$2,500"
Toyota,Red,100052.0,5.0,"$7,300"
Honda,Blue,68352.0,4.0,"$15,600"
Toyota,Green,38910.0,4.0,"$14,100"
Honda,Black,110859.0,4.0,"$8,700"
BMW,Silver,86816.0,3.0,"$15,800"
Nissan,Black,204754.0,4.0,
Toyota,Blue,100449.0,3.0,"$16,900"
BMW,White,48240.0,4.0,"$28,600"
Toyota,White,172458.0,5.0,"$5,900"
Honda,Blue,25685.0,4.0,"$7,700"
Honda,Silver,190919.0,5.0,
,Black,101598.0,5.0,"$5,300"
Honda,Black,137520.0,4.0,"$5,200"
Honda,White,68419.0,4.0,"$11,500"
Toyota,White,42669.0,4.0,"$12,200"
Toyota,Red,170914.0,4.0,"$8,000"
Honda,Silver,98266.0,4.0,"$9,900"
Nissan,Blue,90208.0,5.0,"$13,700"
Toyota,Green,55767.0,3.0,"$11,300"
Nissan,Red,118441.0,5.0,
Honda,Blue,144952.0,5.0,"$7,500"
Honda,White,105951.0,4.0,"$9,800"
Nissan,Silver,3000.0,4.0,"$7,900"
Toyota,Blue,66536.0,3.0,"$8,900"
Honda,Silver,34434.0,4.0,"$14,500"
Honda,White,92101.0,4.0,"$8,800"
,White,41655.0,4.0,"$10,000"
Honda,White,3000.0,5.0,"$13,900"
Toyota,Blue,101285.0,4.0,"$10,800"
Toyota,Green,16666.0,5.0,"$14,700"
Honda,Black,42011.0,4.0,"$9,600"
BMW,Grey,95153.0,5.0,"$37,600"
BMW,Grey,67157.0,5.0,"$20,500"
Toyota,Blue,107810.0,4.0,"$12,700"
Toyota,Black,130291.0,4.0,"$17,700"
Honda,Silver,57663.0,5.0,"$12,600"
Honda,Black,166348.0,5.0,"$11,300"
Toyota,White,3000.0,5.0,"$15,300"
BMW,Silver,127349.0,4.0,"$41,200"
Toyota,Red,134597.0,5.0,"$7,800"
Nissan,White,55484.0,5.0,"$16,000"
Toyota,Black,135894.0,4.0,"$5,900"
Honda,White,82248.0,,"$10,900"
Nissan,Blue,142453.0,4.0,"$3,000"
Nissan,Red,77605.0,4.0,"$4,000"
BMW,Blue,108670.0,5.0,"$21,600"
Nissan,Blue,138114.0,4.0,"$9,300"
Honda,Red,102553.0,4.0,"$8,500"
Honda,Black,101308.0,4.0,"$9,400"
Nissan,White,181785.0,4.0,"$4,400"
Honda,White,65868.0,4.0,"$13,800"
Honda,Red,151063.0,4.0,"$2,500"
Toyota,Green,177704.0,5.0,"$7,600"
Nissan,Silver,127863.0,4.0,"$8,800"
Toyota,White,68517.0,4.0,"$14,600"
Nissan,Red,90900.0,5.0,"$4,500"
Honda,Blue,,4.0,"$13,400"
Honda,Silver,46617.0,4.0,"$16,500"
Honda,Red,149085.0,4.0,"$10,600"
Nissan,Blue,118987.0,4.0,"$7,100"
Nissan,Red,45152.0,4.0,"$12,400"
Nissan,Black,133270.0,4.0,"$7,500"
Nissan,Silver,206545.0,4.0,"$2,500"
Nissan,Black,104936.0,5.0,"$8,900"
Honda,Red,47099.0,5.0,"$11,600"
Toyota,White,123633.0,5.0,"$8,600"
Honda,Blue,154831.0,4.0,"$2,500"
Nissan,White,174875.0,4.0,"$5,600"
Nissan,Blue,80145.0,4.0,"$5,900"
Toyota,Green,3000.0,5.0,"$12,100"
BMW,White,108981.0,5.0,"$23,500"
Toyota,White,158475.0,4.0,"$5,400"
Toyota,Blue,134769.0,4.0,"$6,100"
Nissan,White,57927.0,4.0,"$9,100"
Nissan,Red,74761.0,5.0,"$5,100"
Nissan,White,101790.0,4.0,"$7,600"
Nissan,Silver,183028.0,4.0,"$6,000"
Honda,White,150557.0,4.0,"$8,900"
Honda,White,107965.0,4.0,"$5,000"
Nissan,Silver,120392.0,4.0,"$8,000"
Nissan,Blue,193616.0,,"$4,700"
Toyota,Red,162499.0,4.0,"$3,700"
Toyota,Red,81026.0,4.0,"$12,200"
Toyota,White,158369.0,4.0,"$6,900"
Honda,White,88042.0,4.0,"$11,700"
Toyota,Blue,39454.0,4.0,"$18,000"
Honda,Black,49801.0,4.0,"$5,900"
Honda,Blue,92483.0,4.0,"$14,500"
Toyota,Black,128495.0,4.0,"$11,400"
Toyota,Green,100152.0,4.0,"$8,900"
BMW,White,3000.0,,"$12,600"
Nissan,Blue,122991.0,4.0,"$9,700"
Honda,Black,108518.0,4.0,"$10,800"
Honda,Black,168018.0,4.0,"$7,100"
Toyota,Green,91621.0,4.0,"$7,200"
Toyota,Green,203155.0,4.0,"$6,200"
Toyota,Red,48932.0,5.0,"$9,300"
Toyota,Blue,163159.0,4.0,"$3,800"
BMW,Black,142861.0,3.0,"$3,000"
Nissan,Silver,191665.0,4.0,"$4,400"
Toyota,Red,104166.0,3.0,"$8,300"
Honda,Red,182755.0,4.0,"$7,200"
Toyota,Green,51033.0,4.0,"$6,200"
Nissan,Silver,121928.0,4.0,"$6,400"
BMW,Black,3000.0,4.0,"$28,000"
Toyota,Blue,68155.0,4.0,"$11,600"
Toyota,White,135748.0,4.0,"$13,200"
Nissan,Blue,162897.0,4.0,"$2,500"
Honda,Blue,109707.0,4.0,
Toyota,Red,28729.0,4.0,"$14,600"
Toyota,Black,194546.0,4.0,"$6,000"
Nissan,White,22725.0,5.0,"$11,800"
Nissan,Black,44032.0,4.0,"$12,500"
BMW,Black,87044.0,4.0,"$23,300"
Honda,Silver,76104.0,,"$9,600"
Nissan,Red,112463.0,4.0,"$4,700"
BMW,White,6714.0,3.0,"$34,500"
Nissan,White,90417.0,4.0,"$8,300"
Honda,Silver,105693.0,4.0,"$9,800"
Honda,Silver,35656.0,4.0,"$7,100"
Nissan,Black,79033.0,4.0,"$9,600"
Toyota,Green,60146.0,4.0,"$10,100"
Toyota,,208619.0,4.0,"$2,500"
Toyota,Red,58738.0,4.0,"$18,000"
Honda,Red,89859.0,4.0,"$7,300"
Toyota,Red,158775.0,4.0,"$7,400"
Toyota,Black,79887.0,4.0,"$11,900"
Honda,Black,60410.0,4.0,"$8,100"
Toyota,Blue,92092.0,5.0,"$7,900"
Toyota,Green,98556.0,4.0,"$10,600"
BMW,Silver,100828.0,4.0,"$30,900"
Toyota,Blue,76901.0,4.0,"$12,700"
Honda,White,115641.0,4.0,"$9,300"
Nissan,Red,85150.0,4.0,"$5,300"
Toyota,Green,124104.0,3.0,"$2,500"
Honda,White,79143.0,4.0,"$2,500"
Nissan,Black,37161.0,4.0,"$8,300"
Toyota,Black,155029.0,4.0,"$9,900"
Toyota,White,69195.0,4.0,"$13,900"
Honda,Black,134605.0,4.0,"$7,200"
Toyota,Green,26012.0,4.0,"$12,200"
Toyota,White,92909.0,3.0,"$5,600"
Honda,White,109618.0,5.0,"$10,200"
Nissan,Black,136922.0,4.0,"$6,600"
Nissan,Silver,152871.0,4.0,"$4,500"
BMW,Grey,73474.0,3.0,"$21,300"
BMW,Blue,40451.0,4.0,"$35,000"
BMW,Silver,3000.0,5.0,"$34,600"
Honda,Silver,62214.0,4.0,"$8,700"
Honda,Silver,104555.0,4.0,"$4,500"
Nissan,Black,66302.0,5.0,"$7,700"
BMW,Grey,55701.0,5.0,"$21,100"
Toyota,Blue,,5.0,"$12,700"
Toyota,Blue,3000.0,3.0,"$15,500"
Honda,Silver,,4.0,"$9,200"
Nissan,Black,75145.0,4.0,"$8,100"
Toyota,Green,59089.0,4.0,"$10,000"
Toyota,Green,35081.0,4.0,"$12,100"
Toyota,Blue,19854.0,5.0,"$13,900"
Toyota,Blue,33073.0,4.0,"$13,900"
Nissan,Silver,73952.0,5.0,"$10,100"
Toyota,Red,154242.0,5.0,"$13,200"
Toyota,Green,3000.0,4.0,"$11,300"
Honda,,77451.0,4.0,"$11,400"
Honda,Black,12782.0,4.0,"$10,500"
Honda,Black,98257.0,5.0,"$10,300"
Honda,Red,110125.0,4.0,"$9,800"
Honda,Black,108252.0,4.0,"$9,500"
Toyota,White,100898.0,4.0,"$12,200"
Honda,Silver,3000.0,4.0,"$18,300"
Honda,Red,3000.0,4.0,"$10,300"
Nissan,White,99301.0,4.0,"$9,200"
Toyota,Black,3000.0,4.0,"$14,800"
Nissan,Red,156374.0,4.0,"$7,200"
Honda,Silver,58528.0,4.0,"$10,200"
Honda,Black,62424.0,4.0,"$9,900"
Toyota,Blue,44345.0,3.0,"$8,900"
Nissan,White,136325.0,4.0,"$6,000"
Honda,Silver,115596.0,4.0,"$9,100"
Toyota,Green,134625.0,4.0,
Nissan,Black,14463.0,4.0,"$9,400"
BMW,Silver,55282.0,5.0,"$26,300"
